%Fixtime,Latitude,Longitude,IsEstimate
2005-08-19T09:08:06Z,8.2871167,-141.2784500,0
2005-08-19T02:29:56Z,8.2843500,-141.2615167,0
2005-08-18T19:58:23Z,8.2794500,-141.2450500,0
2005-08-18T13:24:49Z,8.2793500,-141.2329333,0
2005-08-18T06:52:12Z,8.2791500,-141.2170167,0
2005-08-18T00:20:45Z,8.2810167,-141.2085500,0
2005-08-17T17:48:35Z,8.2780000,-141.1941000,0
2005-08-17T11:23:47Z,8.2857667,-141.1906333,0
2005-08-17T04:48:30Z,8.2849833,-141.1839333,0
2005-08-16T22:27:32Z,8.2789167,-141.1780333,0
2005-08-16T15:47:44Z,8.2753667,-141.1727167,0
2005-08-16T09:20:35Z,8.2783833,-141.1676000,0
2005-08-16T02:53:17Z,8.2702167,-141.1527833,0
2005-08-15T20:25:41Z,8.2683333,-141.1452833,0
2005-08-15T13:54:20Z,8.2633500,-141.1342500,0
2005-08-15T07:20:57Z,8.2585167,-141.1261667,0
2005-08-15T00:42:47Z,8.2483167,-141.1120000,0
2005-08-14T18:22:33Z,8.2346333,-141.0986333,0
2005-08-14T11:41:17Z,8.2333833,-141.0903667,0
2005-08-14T05:13:29Z,8.2262167,-141.0760500,0
2005-08-13T22:47:17Z,8.2173000,-141.0510333,0
2005-08-13T16:17:14Z,8.2156667,-141.0397833,0
2005-08-13T09:35:39Z,8.2236333,-141.0340000,0
2005-08-13T03:13:36Z,8.2220333,-141.0280833,0
2005-08-12T20:49:14Z,8.2224833,-141.0254667,0
2005-08-12T14:20:49Z,8.2211167,-141.0180000,0
2005-08-12T07:44:37Z,8.2089167,-141.0204833,0
2005-08-12T01:19:44Z,8.1927500,-141.0066000,0
2005-08-11T18:54:47Z,8.1789833,-140.9961833,0
2005-08-11T12:31:18Z,8.1714667,-140.9798500,0
2005-08-11T06:09:39Z,8.1650333,-140.9718167,0
2005-08-10T23:48:27Z,8.1524833,-140.9524333,0
2005-08-10T17:27:58Z,8.1528000,-140.9432167,0
2005-08-10T11:11:19Z,8.1492500,-140.9332000,0
2005-08-10T05:06:49Z,8.1387333,-140.9267667,0
2005-08-09T22:53:17Z,8.1293333,-140.9122833,0
2005-08-09T16:44:10Z,8.1267167,-140.8996667,0
2005-08-09T10:32:56Z,8.1208500,-140.8859000,0
2005-08-09T04:30:25Z,8.1160167,-140.8763500,0
2005-08-08T22:25:36Z,8.1085167,-140.8616333,0
2005-08-08T16:15:48Z,8.1047333,-140.8519833,0
2005-08-08T10:01:19Z,8.1003667,-140.8409000,0
2005-08-08T03:49:26Z,8.0885500,-140.8305167,0
2005-08-07T21:51:17Z,8.0741833,-140.8204000,0
2005-08-07T15:33:40Z,8.0716833,-140.8135500,0
2005-08-07T09:30:37Z,8.0612000,-140.8046167,0
2005-08-07T03:10:13Z,8.0501000,-140.7988833,0
2005-08-06T20:54:41Z,8.0451833,-140.7955000,0
2005-08-06T14:46:11Z,8.0376333,-140.7923167,0
2005-08-06T08:40:33Z,8.0255833,-140.7852500,0
2005-08-06T02:30:06Z,8.0157667,-140.7757833,0
2005-08-06T02:30:06Z,8.0157667,-140.7757833,0
2005-08-05T20:17:20Z,7.9993333,-140.7655833,0
2005-08-05T14:14:56Z,7.9854000,-140.7588667,0
2005-08-05T08:04:44Z,7.9759500,-140.7485500,0
2005-08-05T02:05:45Z,7.9605167,-140.7348167,0
2005-08-04T19:58:26Z,7.9550833,-140.7230500,0
2005-08-04T13:47:45Z,7.9477667,-140.7159833,0
