version: 66.14
glider: 195
mission: 21
dive: 66
start: 4 20 105 0 56 34
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 12553 46 923 -641 155 162 2191 1260 6 15 -335 73 175793 136667 17 153 55 534 252840 98786 25419 29154 30560
1 20016 151 15 2 -1 0 0 0 0 8 -1 -2 150 61 N N N N 67939 20770 13274 48716 50122
1 19984 161 66 0 -1 0 0 0 0 34 -6 -10 164 53 N N N N N N N N N
1 20014 159 119 -2 -1 0 0 0 0 59 -21 -18 213 67 N N N N 67920 20732 13204 48744 50150
1 19986 146 152 1 1 0 0 0 0 67 -43 -21 661 169 N N N N N N N N N
1 20016 147 117 3 -5 0 0 0 0 43 -44 -12 355 153 N N N N 68998 20976 13022 48679 50085
1 19982 174 99 1 4 0 0 0 0 28 -45 -8 128 47 N N N N N N N N N
1 20018 158 103 -2 0 0 0 0 0 21 -50 -6 185 63 N N N N 73196 22193 12904 48209 49615
1 19984 152 70 0 0 0 0 0 0 9 -36 -2 173 55 N N N N N N N N N
1 20016 157 45 -1 3 0 0 0 0 3 -24 -1 115 44 N N N N 73818 22346 12833 48162 49568
1 19985 151 48 -2 -4 0 0 0 0 2 -25 -1 130 45 N N N N N N N N N
1 20015 143 -3523 3 1 0 0 0 0 -3 -41 2 137 36 N N N N 72750 21998 12782 48311 49717
1 23923 212 26 -13 128 -11 1409 0 -2 -3 -24 7 153 46 N N N N N N N N N
1 20017 165 -70 3 -4 0 0 0 0 5 36 -9 184 50 N N N N 68013 20534 12714 48919 50325
1 19983 172 3508 -2 5 0 0 0 0 -2 47 -10 213 67 N N N N N N N N N
1 20016 182 -87 0 -2 0 0 0 0 -9 45 -8 478 139 N N N N 64760 19510 12618 49364 50770
1 19984 164 -109 2 1 0 0 0 0 -21 54 -5 218 80 N N N N N N N N N
