version: 66.14
glider: 195
mission: 21
dive: 69
start: 4 20 105 18 14 15
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 12421 63 1146 -564 -81 163 2202 1235 6 -33 -342 65 175581 136599 43 101 55 533 253650 99502 25639 29035 30441
1 20016 164 60 4 -4 0 0 0 0 24 19 -8 117 30 N N N N 73993 21993 12024 48459 49865
1 25865 203 140 -4 -119 0 -1365 0 -2 67 15 42 85 31 N N N N N N N N N
1 20016 161 121 -1 -3 0 0 0 0 62 20 -13 72 22 N N N N 75062 22282 11967 48355 49761
1 19984 158 113 1 1 0 0 0 0 60 8 -16 30 13 N N N N N N N N N
1 20016 151 101 1 2 0 0 0 0 54 -2 -15 3 1 N N N N 73486 21802 11942 48551 49957
1 23337 175 83 -1 122 -6 1374 0 2 43 -1 -73 5 5 N N N N N N N N N
1 20017 141 34 2 -3 0 0 0 0 17 -6 -4 7 1 N N N N 71495 21209 11938 48790 50196
1 19983 142 5 -1 3 0 0 0 0 2 -1 -2 94 22 N N N N N N N N N
1 20016 134 -11 -2 0 0 0 0 0 -5 2 1 154 47 N N N N 69659 20652 11911 49022 50428
1 19984 128 5 2 -1 0 0 0 0 2 -2 0 72 31 N N N N N N N N N
1 20016 131 17 3 1 0 0 0 0 8 -3 -2 99 11 N N N N 68071 20162 11870 49231 50637
1 19984 130 -1 0 0 0 0 0 0 0 0 0 49 45 N N N N N N N N N
1 20017 135 -12 -2 0 0 0 0 0 -6 3 2 10 0 N N N N 68723 20341 11840 49162 50568
1 19983 134 -17 -1 2 0 0 0 0 -8 3 2 8 -2 N N N N N N N N N
1 20017 128 -15 2 0 0 0 0 0 -8 3 2 7 -2 N N N N 68887 20387 11834 49145 50551
1 19983 136 -8 0 -3 0 0 0 0 -4 2 1 6 -2 N N N N N N N N N
1 20017 136 -5 3 -1 0 0 0 0 -3 1 0 -1 0 N N N N 68795 20358 11829 49158 50564
1 19983 140 -19 -4 1 0 0 0 0 -9 3 3 10 1 N N N N N N N N N
1 20017 135 -10 -1 3 0 0 0 0 -5 1 1 12 -4 N N N N 68644 20311 11824 49178 50584
1 19984 149 0 0 -6 0 0 0 0 -1 0 0 1 -3 N N N N N N N N N
1 20016 133 -12 1 0 0 0 0 0 -6 2 2 9 -2 N N N N 68401 20236 11820 49209 50615
1 19984 154 -14 -1 7 1 0 -1 0 -6 2 2 7 -2 N N N N N N N N N
1 20016 148 3 0 -1 0 0 0 0 1 -1 0 1 -1 N N N N 68118 20151 11816 49245 50651
1 19984 148 -7 1 -3 0 0 0 0 -4 1 1 11 -2 N N N N N N N N N
1 20016 144 -19 2 1 0 0 0 0 -10 2 2 19 -1 N N N N 67808 20057 11812 49285 50691
1 19985 149 2 -1 -1 0 0 0 0 1 0 0 -2 -1 N N N N N N N N N
1 20014 150 23 3 2 0 0 0 0 12 -3 -3 1 -3 N N N N 67477 19958 11808 49327 50733
1 19984 144 33 -1 -2 0 0 0 0 17 -4 -5 1 -2 N N N N N N N N N
1 20016 147 29 -3 2 0 0 0 0 15 -6 -4 4 -2 N N N N 67350 19920 11806 49343 50749
1 19984 152 27 1 1 0 0 0 0 14 -4 -3 -1 0 N N N N N N N N N
1 20016 143 28 1 -3 0 0 0 0 13 -6 -4 1 -1 N N N N 67295 19902 11803 49351 50757
1 19984 152 31 -5 -2 0 0 0 0 15 -8 -3 7 -1 N N N N N N N N N
1 20017 146 30 4 3 0 0 0 0 14 -8 -4 29 12 N N N N 67347 19917 11802 49345 50751
1 19983 146 12 2 0 0 0 0 0 6 -3 -1 19 36 N N N N N N N N N
1 20017 148 3 -1 1 0 0 0 0 1 -1 -1 13 -18 N N N N 66807 19752 11791 49416 50822
1 19983 132 -4 -1 -1 0 0 0 0 -2 1 0 1 12 N N N N N N N N N
1 22310 194 -39 -80 126 -104 1400 -1 -2 -19 0 -72 11 -13 N N N N 66085 19537 11787 49506 50912
1 20456 224 -60 9 -1 0 0 0 0 -28 16 9 14 5 N N N N N N N N N
1 20425 222 -57 1 0 0 0 0 0 -28 12 8 34 21 N N N N 65619 19396 11779 49567 50973
1 30811 337 -69 2 6 0 0 0 0 -34 11 10 79 17 N N N N N N N N N
1 34427 353 75 44 -131 70 -1399 -1 2 37 -6 61 75 25 N N N N 62890 18576 11748 49921 51327
1 29984 260 80 4 4 0 0 0 0 40 -15 -12 18 13 N N N N N N N N N
1 30015 270 60 0 -1 0 0 0 0 28 -15 -8 26 2 N N N N 60314 17810 11737 50254 51660
1 29984 267 41 0 -1 0 0 0 0 18 -12 -5 11 2 N N N N N N N N N
1 30016 271 23 2 1 0 0 0 0 10 -7 -4 1 1 N N N N 58435 17253 11730 50499 51905
1 29985 292 46 -1 -3 0 0 0 0 19 -16 -4 8 -1 N N N N N N N N N
1 30015 274 25 -1 4 0 0 0 0 10 -9 -3 10 1 N N N N 57238 16898 11726 50657 52063
1 29984 299 -1 -1 -4 0 0 0 0 -1 0 0 51 15 N N N N N N N N N
1 30016 306 -54 3 2 0 0 0 0 -22 19 5 1101 303 N N N N 53980 15903 11636 51120 52526
1 29985 298 -157 0 3 0 0 0 0 -70 44 21 584 208 N N N N N N N N N
1 30015 321 -151 3 -1 0 0 0 0 -78 22 22 367 126 N N N N 42918 12564 11358 52745 54151
1 29984 295 -138 -2 -1 0 0 -1 0 -73 3 22 264 92 N N N N N N N N N
1 30016 313 -91 -1 1 0 0 0 0 -47 -8 14 131 49 N N N N 44053 12862 11245 52616 54022
1 29984 299 -40 0 0 0 0 0 0 -21 -6 5 51 18 N N N N N N N N N
1 30016 313 -79 -2 -1 0 0 0 0 -39 -14 13 107 31 N N N N 46502 13565 11204 52284 53690
1 29984 285 -103 5 0 0 0 0 0 -47 -29 14 118 39 N N N N N N N N N
1 30016 315 -93 -2 0 0 0 0 0 -38 -31 11 126 36 N N N N 47651 13884 11155 52139 53545
1 29984 286 -95 0 1 0 0 0 0 -32 -38 11 176 53 N N N N N N N N N
1 30016 294 -64 0 -2 0 0 0 0 -19 -28 6 45 16 N N N N 48849 14215 11100 51992 53398
1 29985 270 -51 -1 2 0 0 0 0 -12 -24 4 32 9 N N N N N N N N N
1 30014 289 -25 2 -2 0 0 0 0 -6 -12 2 12 6 N N N N 49217 14317 11084 51947 53353
1 33926 327 74 -10 -124 0 -1373 -2 -2 19 5 26 17 4 N N N N N N N N N
1 30016 289 112 6 1 0 0 0 0 34 50 -1 33 6 N N N N 49386 14363 11076 51926 53332
1 30279 297 108 -3 -5 0 0 0 0 40 41 -3 43 12 N N N N N N N N N
1 30016 287 133 1 4 0 0 0 0 60 41 -11 12 4 N N N N 49738 14461 11061 51883 53289
1 30336 279 121 1 -1 0 0 0 0 60 26 -14 69 19 N N N N N N N N N
1 31781 294 147 -1 -1 0 0 0 0 77 13 -21 65 20 N N N N 49486 14380 11040 51924 53330
1 33027 295 199 -2 116 -5 1372 -1 2 104 -3 -91 200 58 N N N N N N N N N
1 30798 271 81 3 4 0 0 0 0 39 -18 -14 216 67 N N N N 47981 13921 10973 52152 53558
1 29984 266 -48 0 5 0 0 0 0 -23 11 6 281 88 N N N N N N N N N
1 30014 277 -36 3 1 0 0 0 0 -18 7 5 189 65 N N N N 42517 12308 10875 52946 54352
1 29987 255 -11 -3 -2 0 0 0 0 -5 2 2 257 76 N N N N N N N N N
1 30017 251 -3 2 -1 0 0 0 0 -2 1 0 54 27 N N N N 42166 12185 10799 53018 54424
1 29981 257 -6 0 3 0 0 0 0 -3 0 1 5 2 N N N N N N N N N
1 30017 236 58 -3 -4 0 0 0 0 29 -10 -8 119 28 N N N N 43993 12708 10785 52764 54170
1 29984 238 99 3 1 0 0 0 0 47 -25 -13 357 101 N N N N N N N N N
1 30016 241 22 0 2 0 0 0 0 9 -7 -4 979 293 N N N N 44772 12875 10589 52714 54120
1 29985 230 23 -3 -2 0 0 0 0 10 -7 -3 201 90 N N N N N N N N N
1 33897 278 -52 -9 132 -10 1413 -2 -2 -23 6 -51 315 98 N N N N 45572 13061 10446 52647 54053
1 29982 264 -123 7 -6 0 0 0 0 -59 34 12 862 250 N N N N N N N N N
1 30694 260 -148 -4 -25 0 -219 -2 -1 -76 23 32 287 113 N N N N 41001 11688 10216 53354 54760
1 29485 265 -26 3 -96 0 -1186 2 3 -13 1 57 123 46 N N N N N N N N N
1 30015 252 74 3 -1 0 0 0 0 39 -4 -12 227 68 N N N N 39354 11197 10135 53611 55017
1 29984 258 164 -4 -3 0 0 0 0 82 -29 -25 231 71 N N N N N N N N N
1 30017 257 166 -1 2 0 0 0 0 72 -51 -21 504 136 N N N N 35731 10143 10037 54160 55566
