sg_data_point,time,depth_corrected,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
1316,2004-10-15 20:07:23.345000064,82.71288,47.516766,-122.48425,10.198052,,,363.0,105.0,81.0,2004-10-15 20:07:23.345000064,72.19839
1317,2004-10-15 20:07:33.254000000,80.817085,47.516785,-122.484245,10.199257,,,388.0,108.0,80.0,2004-10-15 20:07:33.254000000,70.29667
1318,2004-10-15 20:07:49.378999936,77.10527,47.516808,-122.48421,10.200636,29.664139,290.54538,350.0,102.0,88.0,2004-10-15 20:07:49.378999936,66.62393
1319,2004-10-15 20:08:01.964999936,73.902275,47.51683,-122.48413,10.204164,29.660542,290.52963,284.0,113.0,90.0,2004-10-15 20:08:01.964999936,63.418045
1320,2004-10-15 20:08:11.964999936,71.287964,47.516846,-122.48408,10.214918,29.653234,290.47485,297.0,100.0,76.0,2004-10-15 20:08:11.964999936,60.799854
1321,2004-10-15 20:08:26.351000064,67.49615,47.516853,-122.484024,10.227561,29.645111,290.4096,315.0,113.0,92.0,2004-10-15 20:08:26.351000064,56.97474
1322,2004-10-15 20:08:37.142999936,64.99151,47.51686,-122.48396,10.229993,29.64294,290.3982,324.0,105.0,88.0,2004-10-15 20:08:37.142999936,54.44321
1323,2004-10-15 20:08:47.142999936,62.776234,47.51686,-122.48392,10.231525,29.641495,290.39114,290.0,101.0,89.0,2004-10-15 20:08:47.142999936,52.22492
1324,2004-10-15 20:08:57.142999936,60.56093,47.516865,-122.48388,10.233777,29.640966,290.3778,331.0,103.0,89.0,2004-10-15 20:08:57.142999936,50.01463
1325,2004-10-15 20:09:07.142999936,58.305687,47.516872,-122.48383,10.23364,29.640816,290.37897,442.0,125.0,94.0,2004-10-15 20:09:07.142999936,47.759388
1326,2004-10-15 20:09:17.144000000,55.92069,47.516876,-122.48379,10.237947,29.6384,290.35608,343.0,104.0,86.0,2004-10-15 20:09:17.144000000,45.37439
1327,2004-10-15 20:09:27.142000000,53.69533,47.51688,-122.48374,10.247566,29.632126,290.30664,296.0,99.0,85.0,2004-10-15 20:09:27.142000000,43.13597
1328,2004-10-15 20:09:37.142999936,51.48991,47.516884,-122.483696,10.258771,29.623665,290.25125,298.0,100.0,82.0,2004-10-15 20:09:37.142999936,40.934574
1329,2004-10-15 20:09:47.141000064,49.30442,47.51688,-122.48366,10.263828,29.620773,290.22452,304.0,100.0,93.0,2004-10-15 20:09:47.141000064,38.75311
1330,2004-10-15 20:09:57.144999936,47.178787,47.51688,-122.48362,10.264299,29.619972,290.223,314.0,100.0,98.0,2004-10-15 20:09:57.144999936,36.626472
1331,2004-10-15 20:10:07.142999936,44.933376,47.51688,-122.483574,10.266664,29.618341,290.21103,301.0,102.0,92.0,2004-10-15 20:10:07.142999936,34.38908
1332,2004-10-15 20:10:17.142999936,42.76778,47.516876,-122.483536,10.2824545,29.609438,290.12738,561.0,123.0,101.0,2004-10-15 20:10:17.142999936,32.219475
1333,2004-10-15 20:10:27.142999936,40.4325,47.516876,-122.4835,10.291861,29.602707,290.08023,289.0,99.0,90.0,2004-10-15 20:10:27.142999936,29.884197
1334,2004-10-15 20:10:37.230999936,38.107174,47.516872,-122.48346,10.30073,29.597532,290.0336,373.0,102.0,93.0,2004-10-15 20:10:37.230999936,27.54277
1335,2004-10-15 20:10:52.911000064,34.97343,47.51687,-122.48341,10.308959,29.592833,289.99017,299.0,102.0,98.0,2004-10-15 20:10:52.911000064,24.357058
1336,2004-10-15 20:11:02.911000064,33.16702,47.51687,-122.48336,10.324488,29.583637,289.90887,257.0,97.0,84.0,2004-10-15 20:11:02.911000064,22.550642
1337,2004-10-15 20:11:13.496000000,31.141018,47.516872,-122.48332,10.326054,29.583685,289.89886,282.0,100.0,89.0,2004-10-15 20:11:13.496000000,20.521563
1338,2004-10-15 20:11:23.496000000,29.384472,47.51688,-122.48327,10.329363,29.581491,289.88196,259.0,97.0,83.0,2004-10-15 20:11:23.496000000,18.766043
1339,2004-10-15 20:11:31.270000000,27.877422,47.516888,-122.48323,10.332902,29.578777,289.8646,306.0,102.0,87.0,2004-10-15 20:11:31.270000000,17.26105
1340,2004-10-15 20:11:37.085000064,26.85941,47.5169,-122.4832,10.363216,29.566036,289.69638,263.0,97.0,93.0,2004-10-15 20:11:37.085000064,16.243036
1341,2004-10-15 20:11:44.318000128,25.61184,47.516907,-122.48317,10.369285,29.560217,289.6688,321.0,100.0,96.0,2004-10-15 20:11:44.318000128,14.9964905
1342,2004-10-15 20:11:52.828999936,23.945072,47.51692,-122.48312,10.374201,29.558447,289.641,298.0,98.0,98.0,2004-10-15 20:11:52.828999936,13.358356
1343,2004-10-15 20:11:57.983000064,22.956982,47.51693,-122.48309,10.378419,29.55315,289.6241,267.0,98.0,101.0,2004-10-15 20:11:57.983000064,12.375352
1344,2004-10-15 20:12:03.025000064,21.849117,47.516933,-122.48307,10.390546,29.549038,289.55508,308.0,99.0,93.0,2004-10-15 20:12:03.025000064,11.266471
1345,2004-10-15 20:12:08.003000064,20.91092,47.51694,-122.48305,10.391844,29.547249,289.5502,315.0,102.0,96.0,2004-10-15 20:12:08.003000064,10.330308
1346,2004-10-15 20:12:13.023000064,19.783081,47.516945,-122.48302,10.426309,29.533096,289.35876,300.0,102.0,112.0,2004-10-15 20:12:13.023000064,9.199421
1347,2004-10-15 20:12:18.072999936,18.77501,47.51695,-122.482994,10.4342785,29.52806,289.3178,280.0,96.0,97.0,2004-10-15 20:12:18.072999936,8.196429
1348,2004-10-15 20:12:22.996999936,17.796875,47.516956,-122.48297,10.442402,29.524652,289.27286,281.0,98.0,109.0,2004-10-15 20:12:22.996999936,7.2081237
1349,2004-10-15 20:12:27.976999936,16.818737,47.51696,-122.48295,10.43881,29.526482,289.29214,272.0,100.0,112.0,2004-10-15 20:12:27.976999936,6.2259064
1350,2004-10-15 20:12:32.990000000,15.790688,47.516968,-122.482925,10.4403515,29.525856,289.28357,312.0,101.0,99.0,2004-10-15 20:12:32.990000000,5.2080426
1351,2004-10-15 20:12:38.032000128,14.892387,47.51698,-122.482895,10.453592,29.519554,289.21173,295.0,99.0,101.0,2004-10-15 20:12:38.032000128,4.3015976
1352,2004-10-15 20:12:43.000000000,13.934197,47.516987,-122.48287,10.459169,29.518013,289.1794,279.0,98.0,115.0,2004-10-15 20:12:43.000000000,3.3474824
1353,2004-10-15 20:12:48.023000064,13.115739,47.517,-122.48285,10.469111,29.513577,289.12497,270.0,98.0,117.0,2004-10-15 20:12:48.023000064,2.5229092
1354,2004-10-15 20:12:52.917000064,12.287296,47.51701,-122.48283,10.485332,29.505451,289.0378,287.0,99.0,120.0,2004-10-15 20:12:52.917000064,1.6934462
1355,2004-10-15 20:12:58.102000000,11.438888,47.517025,-122.4828,10.542956,29.478455,288.7251,394.0,108.0,140.0,2004-10-15 20:12:58.102000000,0.8429959
1356,2004-10-15 20:13:03.115000064,10.610438,47.517036,-122.48277,10.597199,,,349.0,104.0,133.0,2004-10-15 20:13:03.115000064,0.025759432
1357,2004-10-15 20:26:47.958000000,0.0,47.51826,-122.48241,11.328373,,,167.0,111.0,-144.0,2004-10-15 20:26:47.958000000,-12.163005
1358,2004-10-15 20:26:52.372999936,-0.029945374,47.518265,-122.48241,11.333304,,,266.0,118.0,241.0,2004-10-15 20:26:52.372999936,-12.192959
1359,2004-10-15 20:26:58.208000000,0.06987381,47.518276,-122.48241,11.339822,,,421.0,96.0,429.0,2004-10-15 20:26:58.208000000,-12.093065
1360,2004-10-15 20:27:02.345000064,0.04990959,47.518288,-122.482414,11.344442,,,48.0,106.0,367.0,2004-10-15 20:27:02.345000064,-12.1131
1361,2004-10-15 20:27:08.137000064,0.1197834,47.5183,-122.482414,11.349972,,,402.0,113.0,36.0,2004-10-15 20:27:08.137000064,-12.04321
1362,2004-10-15 20:27:12.576000000,0.10980129,47.51831,-122.482414,11.337925,,,421.0,84.0,35.0,2004-10-15 20:27:12.576000000,-12.053143
1363,2004-10-15 20:27:17.674000000,0.09981918,47.518322,-122.48242,11.33001,,,234.0,97.0,-189.0,2004-10-15 20:27:17.674000000,-12.063191
1364,2004-10-15 20:27:23.463000064,0.12976456,47.518333,-122.48242,11.3299055,,,169.0,108.0,168.0,2004-10-15 20:27:23.463000064,-12.033069
1365,2004-10-15 20:27:27.898999936,0.0598917,47.518345,-122.48242,11.311942,,,590.0,107.0,294.0,2004-10-15 20:27:27.898999936,-12.1029415
1366,2004-10-15 20:27:32.826000000,-0.019963264,47.518353,-122.48243,11.294578,,,353.0,95.0,70.0,2004-10-15 20:27:32.826000000,-12.182918
1367,2004-10-15 20:27:37.852999936,0.04990959,47.518364,-122.48243,11.295797,,,131.0,101.0,35.0,2004-10-15 20:27:37.852999936,-12.113045
1368,2004-10-15 20:27:42.842000000,-0.009981155,47.518375,-122.48243,11.297659,,,370.0,112.0,-58.0,2004-10-15 20:27:42.842000000,-12.172903
1369,2004-10-15 20:27:50.108000000,0.039927483,47.518387,-122.48244,11.333246,,,376.0,100.0,170.0,2004-10-15 20:27:50.108000000,-12.123055
1370,2004-10-15 20:27:56.142999936,-0.029945374,47.518402,-122.48244,11.321507,,,453.0,117.0,82.0,2004-10-15 20:27:56.142999936,-12.19276
1371,2004-10-15 20:28:02.926000128,0.06987381,47.518417,-122.482445,11.310732,,,765.0,119.0,121.0,2004-10-15 20:28:02.926000128,-12.093125
1372,2004-10-15 20:28:08.986000000,0.07985592,47.518433,-122.482445,11.301105,,,0.0,103.0,170.0,2004-10-15 20:28:08.986000000,-12.0826
1373,2004-10-15 20:28:15.026999936,0.0598917,47.518444,-122.48245,11.291509,,,35.0,108.0,113.0,2004-10-15 20:28:15.026999936,-12.102923
1374,2004-10-15 20:28:21.060000000,0.04990959,47.518456,-122.48245,11.281924,,,170.0,96.0,-48.0,2004-10-15 20:28:21.060000000,-12.112673
1375,2004-10-15 20:28:29.023000064,0.17967415,47.51847,-122.48246,11.269275,,,208.0,102.0,284.0,2004-10-15 20:28:29.023000064,-11.981755
1376,2004-10-15 20:28:35.036999936,0.13974667,47.518486,-122.48246,11.259721,,,249.0,102.0,239.0,2004-10-15 20:28:35.036999936,-12.021758
1377,2004-10-15 20:28:41.078999936,0.20962048,47.5185,-122.48246,11.249149,,,91.0,97.0,141.0,2004-10-15 20:28:41.078999936,-11.950573
1378,2004-10-15 20:28:47.114000128,0.33938408,47.518513,-122.48247,11.220236,,,138.0,101.0,228.0,2004-10-15 20:28:47.114000128,-11.819827
1379,2004-10-15 20:28:53.151000064,0.41923904,47.518528,-122.48247,11.217341,,,255.0,101.0,168.0,2004-10-15 20:28:53.151000064,-11.737422
1380,2004-10-15 20:28:59.184000000,0.49909496,47.51854,-122.482475,11.213205,,,305.0,97.0,99.0,2004-10-15 20:28:59.184000000,-11.6584425
1381,2004-10-15 20:29:05.220000000,0.5490036,47.518555,-122.482475,11.207845,,,234.0,98.0,45.0,2004-10-15 20:29:05.220000000,-11.608249
1382,2004-10-15 20:29:11.276999936,0.6388407,47.518566,-122.482475,11.172919,,,177.0,105.0,87.0,2004-10-15 20:29:11.276999936,-11.517821
1383,2004-10-15 20:29:17.316000000,1.0281334,47.518578,-122.48248,11.041804,,,210.0,99.0,74.0,2004-10-15 20:29:17.316000000,-11.125146
1384,2004-10-15 20:29:23.328000128,1.3475523,47.518593,-122.48248,10.957247,,,279.0,109.0,87.0,2004-10-15 20:29:23.328000128,-10.80664
1385,2004-10-15 20:29:29.391000064,1.6569881,47.518604,-122.48249,10.814041,,,283.0,99.0,94.0,2004-10-15 20:29:29.391000064,-10.495722
1386,2004-10-15 20:29:35.430000128,2.1760426,47.51862,-122.48249,10.720284,,,259.0,106.0,233.0,2004-10-15 20:29:35.430000128,-9.976475
1387,2004-10-15 20:29:47.460999936,4.2023354,47.51864,-122.4825,10.65734,,,345.0,107.0,138.0,2004-10-15 20:29:47.460999936,-7.951496
1388,2004-10-15 20:29:53.726999936,5.769455,47.518658,-122.4825,10.638816,,,317.0,101.0,153.0,2004-10-15 20:29:53.726999936,-6.3928576
1389,2004-10-15 20:30:00.104000128,7.745805,47.518673,-122.482506,10.6210165,,,373.0,110.0,155.0,2004-10-15 20:30:00.104000128,-4.3935676
1390,2004-10-15 20:30:10.082000000,10.051522,47.51869,-122.482506,10.554106,,,266.0,97.0,148.0,2004-10-15 20:30:10.082000000,-1.9885818
1391,2004-10-15 20:30:15.280000000,11.019716,47.518707,-122.48251,10.525217,,,272.0,97.0,141.0,2004-10-15 20:30:15.280000000,-1.0054833
1392,2004-10-15 20:30:20.244000000,11.957962,47.51872,-122.48251,10.46001,,,281.0,100.0,120.0,2004-10-15 20:30:20.244000000,-0.052292783
1393,2004-10-15 20:30:25.256999936,13.03594,47.518726,-122.48252,10.450061,,,301.0,100.0,119.0,2004-10-15 20:30:25.256999936,1.0305789
1394,2004-10-15 20:30:30.328000128,13.934252,47.518738,-122.48252,10.453734,,,290.0,102.0,106.0,2004-10-15 20:30:30.328000128,1.9303001
1395,2004-10-15 20:30:35.236999936,14.8924465,47.518757,-122.48252,10.451911,29.532331,289.19873,298.0,99.0,118.0,2004-10-15 20:30:35.236999936,2.8920426
1396,2004-10-15 20:30:40.262000128,15.840655,47.51878,-122.48252,10.443177,29.53385,289.251,406.0,107.0,119.0,2004-10-15 20:30:40.262000128,3.8324895
1397,2004-10-15 20:30:45.236000000,16.659105,47.518803,-122.48252,10.42866,29.539648,289.33185,323.0,102.0,106.0,2004-10-15 20:30:45.236000000,4.6502423
1398,2004-10-15 20:30:50.269000064,17.687155,47.518826,-122.48253,10.374975,29.56069,289.63193,269.0,97.0,107.0,2004-10-15 20:30:50.269000064,5.680388
1399,2004-10-15 20:30:55.243000064,18.805027,47.51885,-122.48253,10.371006,29.563225,289.65234,357.0,104.0,105.0,2004-10-15 20:30:55.243000064,6.801782
1400,2004-10-15 20:31:00.266999936,19.633446,47.51887,-122.48254,10.366768,29.56598,289.67404,282.0,100.0,100.0,2004-10-15 20:31:00.266999936,7.624583
1401,2004-10-15 20:31:05.236999936,20.621555,47.518898,-122.48254,10.364485,29.568476,289.68387,283.0,98.0,94.0,2004-10-15 20:31:05.236999936,8.609916
1402,2004-10-15 20:31:10.269000064,21.719452,47.51892,-122.482544,10.331066,29.582703,289.86896,310.0,99.0,99.0,2004-10-15 20:31:10.269000064,9.716207
1403,2004-10-15 20:31:16.075000064,22.727512,47.518944,-122.48255,10.323857,29.585909,289.90863,279.0,101.0,92.0,2004-10-15 20:31:16.075000064,10.7263975
1404,2004-10-15 20:31:20.492000128,23.555916,47.518967,-122.48256,10.323887,29.58565,289.90894,668.0,132.0,101.0,2004-10-15 20:31:20.492000128,11.552671
1405,2004-10-15 20:31:26.075000064,24.633835,47.51899,-122.48257,10.308439,29.5923,289.99445,275.0,99.0,89.0,2004-10-15 20:31:26.075000064,12.629883
1406,2004-10-15 20:31:30.764000000,25.412327,47.519016,-122.48258,10.298266,29.598768,290.04694,277.0,96.0,90.0,2004-10-15 20:31:30.764000000,13.40979
1407,2004-10-15 20:31:35.921999872,26.260681,47.519035,-122.48259,10.297883,29.599775,290.0475,357.0,104.0,100.0,2004-10-15 20:31:35.921999872,14.257436
1408,2004-10-15 20:31:40.960000000,27.248758,47.51906,-122.4826,10.296377,29.600342,290.056,353.0,102.0,104.0,2004-10-15 20:31:40.960000000,15.244807
1409,2004-10-15 20:31:45.937000064,28.176949,47.51908,-122.48261,10.295989,29.600796,290.05762,278.0,100.0,100.0,2004-10-15 20:31:45.937000064,16.172997
1410,2004-10-15 20:31:50.910000128,29.095154,47.519104,-122.48263,10.294141,29.601969,290.06714,289.0,101.0,95.0,2004-10-15 20:31:50.910000128,17.090498
1411,2004-10-15 20:31:55.928000000,30.003376,47.519123,-122.482635,10.28777,29.604753,290.10236,373.0,106.0,89.0,2004-10-15 20:31:55.928000000,18.000132
1412,2004-10-15 20:32:00.920000128,30.831749,47.519146,-122.48265,10.272903,29.611052,290.18497,330.0,102.0,97.0,2004-10-15 20:32:00.920000128,18.827093
1413,2004-10-15 20:32:05.943000064,31.779884,47.519165,-122.482666,10.269854,29.616135,290.1949,336.0,101.0,93.0,2004-10-15 20:32:05.943000064,19.771719
1414,2004-10-15 20:32:13.026000000,33.047386,47.51919,-122.48268,10.262974,29.620918,290.22968,443.0,112.0,94.0,2004-10-15 20:32:13.026000000,21.040617
1415,2004-10-15 20:32:23.844000128,34.873768,47.51923,-122.482704,10.249553,29.629057,290.29974,303.0,102.0,88.0,2004-10-15 20:32:23.844000128,22.87194
1416,2004-10-15 20:32:33.844000128,36.54045,47.51927,-122.48274,10.240483,29.63503,290.34625,357.0,105.0,89.0,2004-10-15 20:32:33.844000128,24.538626
1417,2004-10-15 20:32:43.844000128,38.326885,47.51931,-122.48277,10.239225,29.63592,290.35257,326.0,103.0,91.0,2004-10-15 20:32:43.844000128,26.320118
1418,2004-10-15 20:32:53.844000128,40.033463,47.519344,-122.48281,10.239249,29.635614,290.353,369.0,114.0,91.0,2004-10-15 20:32:53.844000128,28.0281
1419,2004-10-15 20:33:03.845000064,41.92964,47.51938,-122.48285,10.238249,29.63637,290.35794,411.0,108.0,94.0,2004-10-15 20:33:03.845000064,29.928526
1420,2004-10-15 20:33:13.846000000,43.436592,47.519413,-122.48289,10.23014,29.641518,290.3999,309.0,104.0,91.0,2004-10-15 20:33:13.846000000,31.431934
1421,2004-10-15 20:33:23.844000128,45.18305,47.519447,-122.482925,10.221326,29.647757,290.4443,387.0,109.0,101.0,2004-10-15 20:33:23.844000128,33.17279
1422,2004-10-15 20:33:33.844000128,46.81971,47.51948,-122.48296,10.220306,29.647884,290.45053,510.0,114.0,94.0,2004-10-15 20:33:33.844000128,34.813644
1423,2004-10-15 20:33:43.844000128,48.58609,47.519516,-122.48301,10.215935,29.651646,290.47134,332.0,106.0,90.0,2004-10-15 20:33:43.844000128,36.582848
1424,2004-10-15 20:33:53.844000128,50.272625,47.519547,-122.48305,10.222414,29.647472,290.43793,380.0,105.0,93.0,2004-10-15 20:33:53.844000128,38.265858
1425,2004-10-15 20:34:03.844000128,51.989082,47.51958,-122.483086,10.222783,29.646965,290.43652,575.0,143.0,93.0,2004-10-15 20:34:03.844000128,39.98725
1426,2004-10-15 20:34:13.844000128,53.57579,47.519608,-122.48313,10.222137,29.647802,290.43906,362.0,108.0,89.0,2004-10-15 20:34:13.844000128,41.569023
1427,2004-10-15 20:34:23.844000128,55.202408,47.519634,-122.48318,10.220462,29.64801,290.4493,330.0,105.0,84.0,2004-10-15 20:34:23.844000128,43.19775
1428,2004-10-15 20:34:33.844000128,56.868927,47.519657,-122.483215,10.2217,29.648556,290.44043,307.0,104.0,86.0,2004-10-15 20:34:33.844000128,44.86427
1429,2004-10-15 20:34:47.283999872,59.223984,47.519684,-122.48327,10.223187,29.647915,290.43216,432.0,115.0,96.0,2004-10-15 20:34:47.283999872,47.24932
1430,2004-10-15 20:34:58.075000064,60.660957,47.51971,-122.48332,10.222346,29.648579,290.43628,291.0,102.0,88.0,2004-10-15 20:34:58.075000064,48.72567
1431,2004-10-15 20:35:08.078000128,61.958214,47.519733,-122.48336,10.207368,29.657736,290.51447,484.0,112.0,90.0,2004-10-15 20:35:08.078000128,50.029495
1432,2004-10-15 20:35:18.076000000,63.18561,47.519756,-122.4834,10.200834,29.662437,290.54727,410.0,111.0,87.0,2004-10-15 20:35:18.076000000,51.261864
1433,2004-10-15 20:35:28.076999936,64.23338,47.51978,-122.483444,10.198611,29.664034,290.55844,309.0,102.0,82.0,2004-10-15 20:35:28.076999936,52.30137
1434,2004-10-15 20:35:38.076000000,65.380936,47.519802,-122.48348,10.200733,29.662937,290.547,303.0,103.0,86.0,2004-10-15 20:35:38.076000000,53.451393
1435,2004-10-15 20:35:48.078000128,66.269035,47.519825,-122.48352,10.198297,29.664923,290.5588,462.0,115.0,87.0,2004-10-15 20:35:48.078000128,54.34032
1436,2004-10-15 20:35:58.078000128,67.316795,47.519848,-122.48356,10.196061,29.666826,290.5695,377.0,106.0,87.0,2004-10-15 20:35:58.078000128,55.384785
1437,2004-10-15 20:36:08.076999936,68.25478,47.51987,-122.483604,10.196158,29.666552,290.56937,304.0,103.0,81.0,2004-10-15 20:36:08.076999936,56.315426
1438,2004-10-15 20:36:18.073999872,69.30253,47.519894,-122.48364,10.197151,29.665995,290.5641,302.0,104.0,76.0,2004-10-15 20:36:18.073999872,57.368877
1439,2004-10-15 20:36:28.078000128,70.28042,47.51992,-122.48368,10.198024,29.665026,290.56033,310.0,106.0,80.0,2004-10-15 20:36:28.078000128,58.34923
1440,2004-10-15 20:36:38.073999872,71.36807,47.519943,-122.48373,10.196272,29.666359,290.569,347.0,110.0,89.0,2004-10-15 20:36:38.073999872,59.43935
1441,2004-10-15 20:36:48.076999936,72.42578,47.519966,-122.483765,10.196125,29.666624,290.56946,346.0,106.0,79.0,2004-10-15 20:36:48.076999936,60.497887
1442,2004-10-15 20:37:01.882999936,73.72296,47.519997,-122.48381,10.19613,29.666655,290.56937,363.0,104.0,86.0,2004-10-15 20:37:01.882999936,61.79177
1443,2004-10-15 20:37:10.249000064,74.46135,47.520023,-122.48386,10.196106,29.66695,290.56897,539.0,125.0,94.0,2004-10-15 20:37:10.249000064,62.52525
1444,2004-10-15 20:37:21.073999872,75.539,47.520042,-122.483894,10.195338,29.667519,290.57278,343.0,106.0,78.0,2004-10-15 20:37:21.073999872,63.60617
1445,2004-10-15 20:37:31.073999872,76.57673,47.52007,-122.48394,10.195194,29.666685,290.57526,298.0,102.0,82.0,2004-10-15 20:37:31.073999872,64.64063
1446,2004-10-15 20:37:41.076000000,77.54461,47.520096,-122.48398,10.195942,29.66591,290.57193,342.0,106.0,84.0,2004-10-15 20:37:41.076000000,65.61096
1447,2004-10-15 20:37:51.078000128,78.52246,47.52012,-122.484024,10.195156,29.667053,290.5748,343.0,101.0,76.0,2004-10-15 20:37:51.078000128,66.59127
1448,2004-10-15 20:38:03.272000128,79.59011,47.52014,-122.48405,10.195177,,,381.0,109.0,84.0,2004-10-15 20:38:03.272000128,67.6672
1449,2004-10-15 20:38:09.809000064,79.96928,47.520164,-122.48405,10.195198,,,347.0,106.0,85.0,2004-10-15 20:38:09.809000064,68.10806
1450,2004-10-15 20:38:19.822999936,80.44822,47.52018,-122.484055,10.195776,,,347.0,105.0,86.0,2004-10-15 20:38:19.822999936,68.613556
1451,2004-10-15 20:38:29.772000128,80.897224,47.520203,-122.48406,10.195948,,,348.0,114.0,88.0,2004-10-15 20:38:29.772000128,69.05333
1452,2004-10-15 20:38:39.828000128,81.396126,47.520214,-122.48406,10.195948,,,470.0,111.0,84.0,2004-10-15 20:38:39.828000128,69.57078
1453,2004-10-15 20:38:49.766000000,81.725395,47.520214,-122.48406,10.1961355,,,383.0,113.0,96.0,2004-10-15 20:38:49.766000000,69.86238
1454,2004-10-15 20:38:59.773999872,82.084595,47.520226,-122.48406,10.196141,,,333.0,104.0,80.0,2004-10-15 20:38:59.773999872,70.22882
1455,2004-10-15 20:39:09.802000000,82.51365,47.520237,-122.48407,10.196512,,,313.0,105.0,83.0,2004-10-15 20:39:09.802000000,70.652435
1456,2004-10-15 20:39:19.836999936,82.90279,47.520237,-122.48407,10.195913,,,352.0,111.0,89.0,2004-10-15 20:39:19.836999936,71.033485
1457,2004-10-15 20:39:29.866000000,83.14225,47.520237,-122.48407,10.195582,,,360.0,109.0,81.0,2004-10-15 20:39:29.866000000,71.279236
1458,2004-10-15 20:39:39.805000064,83.41165,47.520237,-122.48407,10.196535,,,432.0,108.0,85.0,2004-10-15 20:39:39.805000064,71.54146
1459,2004-10-15 20:39:49.812000000,83.661095,47.520237,-122.48407,10.196107,,,305.0,103.0,79.0,2004-10-15 20:39:49.812000000,71.76624
1460,2004-10-15 20:39:59.724999936,83.80079,47.520237,-122.48407,10.195763,,,381.0,108.0,78.0,2004-10-15 20:39:59.724999936,71.924355
1461,2004-10-15 20:40:15.085000064,83.9305,47.520237,-122.48407,10.196547,,,347.0,113.0,94.0,2004-10-15 20:40:15.085000064,72.21416
1462,2004-10-15 20:40:23.417000064,83.42163,47.520245,-122.48407,10.196925,,,557.0,132.0,92.0,2004-10-15 20:40:23.417000064,71.984764
1463,2004-10-15 20:40:33.086000000,82.92274,47.520264,-122.48408,10.197131,,,408.0,121.0,93.0,2004-10-15 20:40:33.086000000,71.45639
1464,2004-10-15 20:40:41.711999872,82.48371,47.520283,-122.48408,10.198068,,,345.0,115.0,85.0,2004-10-15 20:40:41.711999872,71.01839
1465,2004-10-15 20:40:49.792000000,81.98482,47.5203,-122.484085,10.197677,,,382.0,113.0,82.0,2004-10-15 20:40:49.792000000,70.53274
1466,2004-10-15 20:40:59.851000064,81.02694,47.52032,-122.484085,10.198246,,,395.0,111.0,118.0,2004-10-15 20:40:59.851000064,69.55956
1467,2004-10-15 20:41:09.754000000,80.14888,47.520344,-122.48409,10.197636,,,348.0,107.0,84.0,2004-10-15 20:41:09.754000000,68.65998
1468,2004-10-15 20:41:19.770000000,79.0513,47.520367,-122.4841,10.197024,,,421.0,108.0,84.0,2004-10-15 20:41:19.770000000,67.55417
1469,2004-10-15 20:41:29.765000064,77.94373,47.520386,-122.4841,10.195313,,,465.0,110.0,84.0,2004-10-15 20:41:29.765000064,66.451744
1470,2004-10-15 20:41:39.752000128,76.915985,47.52041,-122.48411,10.195372,,,292.0,101.0,86.0,2004-10-15 20:41:39.752000128,65.43325
1471,2004-10-15 20:41:49.729000064,75.74854,47.52043,-122.484116,10.195537,,,385.0,108.0,81.0,2004-10-15 20:41:49.729000064,64.25244
1472,2004-10-15 20:41:59.740000000,74.41146,47.52045,-122.48412,10.194378,,,336.0,102.0,78.0,2004-10-15 20:41:59.740000000,62.913296
1473,2004-10-15 20:42:09.841000064,72.89476,47.520473,-122.48412,10.19443,,,437.0,112.0,79.0,2004-10-15 20:42:09.841000064,61.40277
1474,2004-10-15 20:42:25.365000064,70.49995,47.520508,-122.48417,10.195181,29.666557,290.57556,423.0,116.0,83.0,2004-10-15 20:42:25.365000064,58.99044
1475,2004-10-15 20:42:36.194000000,68.75371,47.520546,-122.48423,10.194573,29.667194,290.57825,366.0,107.0,91.0,2004-10-15 20:42:36.194000000,57.222492
1476,2004-10-15 20:42:46.194000000,67.22699,47.520576,-122.48428,10.194454,29.666796,290.57974,401.0,111.0,87.0,2004-10-15 20:42:46.194000000,55.698875
1477,2004-10-15 20:42:56.194999936,65.540596,47.5206,-122.48434,10.2024975,29.661854,290.53778,323.0,106.0,81.0,2004-10-15 20:42:56.194999936,54.018692
1478,2004-10-15 20:43:06.194000000,63.963955,47.520622,-122.48439,10.202111,29.661524,290.54086,319.0,104.0,91.0,2004-10-15 20:43:06.194000000,52.43481
1479,2004-10-15 20:43:16.081000064,62.1079,47.52064,-122.48444,10.210038,29.65675,290.49933,314.0,104.0,83.0,2004-10-15 20:43:16.081000064,50.583923
1480,2004-10-15 20:43:26.194000000,60.27178,47.520657,-122.48449,10.205394,29.659742,290.5233,349.0,109.0,92.0,2004-10-15 20:43:26.194000000,48.776703
1481,2004-10-15 20:43:36.194999936,58.47556,47.520668,-122.48454,10.212161,29.655231,290.48865,350.0,106.0,85.0,2004-10-15 20:43:36.194999936,46.963985
1482,2004-10-15 20:43:46.194000000,56.649387,47.520683,-122.4846,10.215793,29.652994,290.46973,288.0,104.0,80.0,2004-10-15 20:43:46.194000000,45.14607
1483,2004-10-15 20:43:56.194000000,54.813217,47.5207,-122.48465,10.215621,29.652678,290.4714,319.0,104.0,98.0,2004-10-15 20:43:56.194000000,43.30887
