dive,U_DAC,V_DAC,start_time,end_time,start_latitude,end_latitude,start_longitude,end_longitude
219,0.078554615,-0.01955443,2025-06-07 22:57:24,2025-06-07 23:41:47,47.839176,47.8405,-122.389046,-122.38077
220,0.035245713,0.003445947,2025-06-07 23:50:35,2025-06-08 00:39:25,47.8396,47.843117,-122.38151,-122.3748
221,0.011520359,-0.0106374165,2025-06-08 00:46:52,2025-06-08 01:22:07,47.842953,47.843834,-122.374985,-122.37095
222,-0.020638496,-0.037608027,2025-06-08 01:27:51,2025-06-08 02:02:38,47.843758,47.84387,-122.37151,-122.36878
223,-0.04318202,-0.05024824,2025-06-08 02:08:56,2025-06-08 02:48:39,47.843384,47.84335,-122.37022,-122.36788
224,-0.06575173,-0.07366794,2025-06-08 02:54:52,2025-06-08 03:26:35,47.843075,47.841465,-122.36924,-122.36903
225,-0.008963483,-0.024010792,2025-06-08 03:32:28,2025-06-08 04:14:12,47.841106,47.84355,-122.36997,-122.36653
226,0.0033847583,-0.025029736,2025-06-08 04:20:29,2025-06-08 04:49:55,47.843254,47.8446,-122.36699,-122.36575
227,-0.032010723,0.008630973,2025-06-08 04:55:41,2025-06-08 05:31:51,47.844418,47.847515,-122.366325,-122.36765
228,-0.011857222,-0.07673849,2025-06-08 05:37:53,2025-06-08 06:09:49,47.846664,47.8435,-122.368164,-122.366264
229,-0.0077840183,-0.0016967857,2025-06-08 06:16:22,2025-06-08 06:47:20,47.842384,47.84495,-122.366486,-122.366585
230,0.018585864,0.00873957,2025-06-08 06:53:31,2025-06-08 07:26:36,47.843937,47.846817,-122.36717,-122.36528
231,-0.016431037,-0.03075954,2025-06-08 07:32:49,2025-06-08 08:15:43,47.845783,47.846268,-122.36623,-122.3727
232,-0.020061238,-0.02564525,2025-06-08 08:22:21,2025-06-08 09:09:44,47.84524,47.845867,-122.37386,-122.3801
233,-0.019271404,-0.029422766,2025-06-08 09:16:39,2025-06-08 10:03:36,47.845093,47.846066,-122.381134,-122.38772
234,-0.048333947,-0.010196121,2025-06-08 10:10:03,2025-06-08 10:57:04,47.845776,47.8474,-122.3887,-122.39502
235,-0.081676364,-0.013290409,2025-06-08 11:03:22,2025-06-08 11:54:16,47.847275,47.847218,-122.39647,-122.4051
236,-0.1746448,0.011224856,2025-06-08 12:01:10,2025-06-08 12:41:37,47.84724,47.848385,-122.40671,-122.41585
237,-0.24157576,0.048855223,2025-06-08 12:48:03,2025-06-08 13:39:25,47.84831,47.84845,-122.41779,-122.433136
238,-0.34267443,0.10420475,2025-06-08 13:46:52,2025-06-08 14:30:46,47.84852,47.847317,-122.43639,-122.447914
239,-0.2953608,0.19159131,2025-06-08 14:36:58,2025-06-08 15:32:25,47.847485,47.8509,-122.45051,-122.456566
240,-0.25664443,0.13355026,2025-06-08 15:40:03,2025-06-08 16:35:49,47.85079,47.85115,-122.45963,-122.46443
241,-0.11247354,0.009876327,2025-06-08 16:45:45,2025-06-08 17:40:25,47.851154,47.848385,-122.46694,-122.46513
242,-0.004460463,-0.1358276,2025-06-08 17:47:37,2025-06-08 18:43:14,47.848763,47.843266,-122.46574,-122.456635
243,0.12697129,-0.2035953,2025-06-08 18:50:26,2025-06-08 19:45:33,47.843082,47.84025,-122.45641,-122.44487
244,0.15344606,-0.19216192,2025-06-08 19:52:54,2025-06-08 20:40:37,47.839443,47.839268,-122.44494,-122.43955
245,0.24142717,-0.16381297,2025-06-08 20:48:11,2025-06-08 21:32:18,47.838867,47.838215,-122.43905,-122.42606
246,0.21278897,-0.059890803,2025-06-08 21:38:39,2025-06-08 22:23:49,47.837997,47.839565,-122.4263,-122.41433
247,0.18386266,0.005163296,2025-06-08 22:30:15,2025-06-08 23:22:06,47.838673,47.841866,-122.4138,-122.3993
248,0.10881748,0.031182077,2025-06-08 23:29:09,2025-06-09 00:21:59,47.84105,47.843765,-122.39896,-122.38668
249,0.063308634,-0.005770551,2025-06-09 00:29:26,2025-06-09 01:21:08,47.842896,47.843468,-122.38571,-122.37901
250,0.007833494,-0.05192439,2025-06-09 01:28:12,2025-06-09 02:16:13,47.842823,47.84385,-122.378845,-122.371666
251,-0.0015128745,-0.041736074,2025-06-09 02:23:15,2025-06-09 03:03:56,47.842667,47.84375,-122.37204,-122.36882
252,-0.015526169,-0.0405703,2025-06-09 03:09:51,2025-06-09 03:47:11,47.842823,47.844685,-122.369125,-122.36723
253,-0.018588807,-0.020673243,2025-06-09 03:53:25,2025-06-09 04:31:01,47.84432,47.846268,-122.368004,-122.36563
254,-0.059707243,-0.045416396,2025-06-09 04:37:12,2025-06-09 05:11:15,47.84632,47.843616,-122.36608,-122.369316
255,-0.036826245,-0.06112605,2025-06-09 05:17:31,2025-06-09 05:45:14,47.84408,47.84265,-122.36996,-122.368614
256,0.0002794188,-0.022288678,2025-06-09 05:50:39,2025-06-09 06:25:22,47.84306,47.843685,-122.368866,-122.36622
257,-0.025514496,-0.0026952918,2025-06-09 06:31:17,2025-06-09 07:04:34,47.843815,47.845383,-122.36637,-122.3666
258,-0.011007373,-0.07045437,2025-06-09 07:11:03,2025-06-09 07:56:02,47.845222,47.843468,-122.3665,-122.37338
259,0.03679572,-0.0017742959,2025-06-09 08:03:34,2025-06-09 08:52:18,47.842377,47.84553,-122.37404,-122.3671
260,0.04028997,-0.008432602,2025-06-09 09:01:44,2025-06-09 09:36:26,47.844288,47.846066,-122.36802,-122.36385
261,-0.012577254,-0.012657274,2025-06-09 09:42:40,2025-06-09 10:19:25,47.84572,47.84625,-122.364456,-122.368065
262,-0.01976251,-0.038632765,2025-06-09 10:25:21,2025-06-09 10:57:12,47.845997,47.844017,-122.36828,-122.36605
263,0.0059599243,-0.008711468,2025-06-09 11:03:08,2025-06-09 11:33:37,47.844254,47.845318,-122.36631,-122.364914
264,-0.0434533,-0.053000547,2025-06-09 11:39:16,2025-06-09 12:17:04,47.84551,47.843315,-122.36496,-122.37015
265,-0.008808974,-0.049486425,2025-06-09 12:23:20,2025-06-09 12:53:29,47.843376,47.843483,-122.37039,-122.367584
266,-0.046438523,-0.050040975,2025-06-09 12:59:07,2025-06-09 13:39:09,47.84358,47.84503,-122.367744,-122.3673
267,-0.04066561,-0.067138456,2025-06-09 13:45:14,2025-06-09 14:17:14,47.844467,47.845383,-122.36709,-122.365814
268,-0.124404795,-0.108739175,2025-06-09 14:24:47,2025-06-09 15:08:36,47.844776,47.843815,-122.366035,-122.376114
269,-0.12991872,-0.07974615,2025-06-09 15:18:10,2025-06-09 16:04:52,47.84261,47.843616,-122.37692,-122.38707
270,-0.13045819,-0.053604323,2025-06-09 16:11:34,2025-06-09 17:00:41,47.842537,47.843685,-122.38857,-122.399765
271,-0.11296728,-0.03390269,2025-06-09 17:07:37,2025-06-09 17:54:23,47.84296,47.84445,-122.40174,-122.41158
272,-0.07013906,-0.07575381,2025-06-09 18:00:45,2025-06-09 18:48:20,47.843872,47.842518,-122.41346,-122.42105
273,-0.0064935004,-0.085321955,2025-06-09 18:55:04,2025-06-09 19:38:04,47.841324,47.84185,-122.42163,-122.42564
274,0.06959099,-0.12798393,2025-06-09 19:44:16,2025-06-09 20:30:28,47.839973,47.840332,-122.42552,-122.42712
275,0.14388007,-0.16380624,2025-06-09 20:36:48,2025-06-09 21:19:54,47.83975,47.84035,-122.427376,-122.42533
276,0.19252959,-0.1146865,2025-06-09 21:25:45,2025-06-09 22:12:05,47.83916,47.840267,-122.42581,-122.42043
277,0.20748205,-0.08384293,2025-06-09 22:18:25,2025-06-09 23:05:31,47.8398,47.840183,-122.42047,-122.4184
278,0.21532786,0.009561569,2025-06-09 23:11:52,2025-06-09 23:57:16,47.839622,47.84235,-122.41715,-122.41113
279,0.15759149,0.019448154,2025-06-10 00:04:12,2025-06-10 00:50:31,47.841366,47.842632,-122.41003,-122.4079
280,0.12714282,0.04665907,2025-06-10 00:57:25,2025-06-10 01:52:07,47.84245,47.844116,-122.407555,-122.39398
281,0.04116887,-0.0012433561,2025-06-10 01:59:21,2025-06-10 02:51:41,47.843643,47.842716,-122.39261,-122.38305
282,-0.0036197426,-0.008484683,2025-06-10 02:58:25,2025-06-10 03:47:08,47.841488,47.843033,-122.382256,-122.37575
283,-0.01098886,-0.032930166,2025-06-10 03:53:11,2025-06-10 04:40:54,47.842995,47.843384,-122.37707,-122.370766
284,-0.02705755,-0.025746359,2025-06-10 04:47:15,2025-06-10 05:20:16,47.843864,47.843884,-122.37142,-122.3686
285,-0.023081282,-0.041584272,2025-06-10 05:26:16,2025-06-10 06:08:33,47.844254,47.84365,-122.369385,-122.36645
286,-0.0004252579,0.0072978972,2025-06-10 06:14:55,2025-06-10 06:50:59,47.844067,47.84572,-122.3665,-122.36522
287,0.00536917,-0.049307067,2025-06-10 06:57:11,2025-06-10 07:36:49,47.84585,47.84415,-122.364975,-122.36635
288,-0.018848173,-0.0061268527,2025-06-10 07:43:22,2025-06-10 08:14:57,47.843636,47.84585,-122.366325,-122.366936
289,0.032292183,-0.0485078,2025-06-10 08:21:14,2025-06-10 08:52:33,47.845085,47.84355,-122.3672,-122.36318
290,-0.0074865804,0.010516158,2025-06-10 08:58:25,2025-06-10 09:24:58,47.842896,47.844383,-122.363525,-122.3644
291,0.006673171,0.026623255,2025-06-10 09:30:47,2025-06-10 09:58:20,47.8438,47.8457,-122.36509,-122.365364
292,-0.004411916,0.016186187,2025-06-10 10:04:13,2025-06-10 10:33:23,47.84537,47.844734,-122.3661,-122.365814
293,-0.012383453,0.014226295,2025-06-10 10:39:22,2025-06-10 11:11:34,47.844856,47.84655,-122.366035,-122.36774
294,0.00045449744,-0.007976523,2025-06-10 11:17:22,2025-06-10 11:59:14,47.84663,47.844383,-122.36756,-122.36628
295,-0.061449245,-0.020201858,2025-06-10 12:05:31,2025-06-10 12:42:42,47.844948,47.8461,-122.3665,-122.37188
296,-0.034974314,-0.08617968,2025-06-10 12:48:59,2025-06-10 13:23:22,47.846664,47.844017,-122.37194,-122.36871
297,-0.027337743,-0.078580625,2025-06-10 13:29:18,2025-06-10 14:00:48,47.844337,47.842884,-122.3689,-122.3666
298,-0.03210875,-0.04670726,2025-06-10 14:07:01,2025-06-10 14:38:52,47.842846,47.844234,-122.366356,-122.36665
299,-0.07702762,-0.07090791,2025-06-10 14:44:52,2025-06-10 15:16:36,47.844074,47.845318,-122.36598,-122.36763
300,-0.14292198,-0.10621861,2025-06-10 15:22:36,2025-06-10 16:07:27,47.844555,47.844635,-122.36789,-122.37798
301,-0.1523794,-0.07723131,2025-06-10 16:13:48,2025-06-10 17:05:14,47.844017,47.845215,-122.3792,-122.39128
302,-0.11265878,-0.03963692,2025-06-10 17:12:08,2025-06-10 18:01:55,47.84497,47.846382,-122.39278,-122.402885
303,-0.047401715,-0.012635004,2025-06-10 18:08:58,2025-06-10 18:54:02,47.84642,47.847233,-122.40436,-122.40832
304,0.02939249,-0.039811403,2025-06-10 19:00:38,2025-06-10 19:51:42,47.847813,47.8467,-122.409454,-122.41528
305,0.119625114,-0.05700176,2025-06-10 19:58:56,2025-06-10 20:52:42,47.846436,47.845867,-122.416245,-122.41853
306,0.19589125,-0.026244199,2025-06-10 21:00:03,2025-06-10 21:48:25,47.84597,47.846184,-122.418816,-122.41775
307,0.24628074,0.0151859475,2025-06-10 21:55:39,2025-06-10 22:44:34,47.846233,47.847267,-122.41685,-122.41482
308,0.23618881,0.13828044,2025-06-10 22:51:46,2025-06-10 23:33:50,47.847298,47.851685,-122.41379,-122.408615
309,0.14008825,0.14509968,2025-06-10 23:40:07,2025-06-11 00:22:49,47.851,47.85445,-122.40783,-122.40588
310,0.03005655,0.12765211,2025-06-11 00:29:10,2025-06-11 01:09:11,47.85355,47.8553,-122.40532,-122.40863
311,-0.011001469,0.12856098,2025-06-11 01:16:05,2025-06-11 01:57:02,47.854866,47.854965,-122.409195,-122.406166
312,-0.015875215,0.09866911,2025-06-11 02:03:03,2025-06-11 02:43:37,47.85447,47.8537,-122.40671,-122.403366
313,-0.019543787,0.046276905,2025-06-11 02:49:37,2025-06-11 03:34:31,47.853287,47.851868,-122.40366,-122.398636
314,-0.044377327,0.003366038,2025-06-11 03:41:31,2025-06-11 04:28:34,47.85165,47.849483,-122.39896,-122.3944
315,-0.06491987,-0.0085080415,2025-06-11 04:35:35,2025-06-11 05:22:02,47.849716,47.848118,-122.39603,-122.39163
316,-0.050721418,-0.011632472,2025-06-11 05:28:24,2025-06-11 06:14:22,47.84859,47.846615,-122.39252,-122.38924
317,-0.018713713,-0.032901037,2025-06-11 06:20:46,2025-06-11 07:09:48,47.84772,47.845516,-122.389824,-122.38325
318,0.006792451,-0.044640943,2025-06-11 07:16:31,2025-06-11 08:10:14,47.845444,47.843933,-122.38361,-122.3751
319,0.026256876,-0.07488952,2025-06-11 08:17:21,2025-06-11 08:51:45,47.84371,47.843216,-122.37422,-122.369385
320,0.0019895805,-0.00083605974,2025-06-11 08:57:59,2025-06-11 09:30:44,47.842236,47.84482,-122.368866,-122.36712
321,0.012156316,0.0031397282,2025-06-11 09:36:58,2025-06-11 10:09:27,47.843914,47.846085,-122.36779,-122.36473
322,-0.02010359,0.00052162824,2025-06-11 10:15:23,2025-06-11 10:57:13,47.846386,47.843918,-122.36562,-122.3693
323,0.02665276,0.004266792,2025-06-11 11:03:37,2025-06-11 11:41:08,47.84432,47.844635,-122.369644,-122.36542
324,-0.053843107,-0.007326808,2025-06-11 11:46:58,2025-06-11 12:20:10,47.84492,47.84548,-122.36548,-122.3702
325,-0.06883496,-0.042283516,2025-06-11 12:26:42,2025-06-11 13:14:33,47.846012,47.845383,-122.37038,-122.3802
326,-0.12405611,-0.018879076,2025-06-11 13:21:24,2025-06-11 14:12:43,47.846443,47.847183,-122.38042,-122.39252
327,-0.18747671,0.005503614,2025-06-11 14:19:10,2025-06-11 15:08:13,47.848167,47.8485,-122.391945,-122.40622
328,-0.24767216,0.0785467,2025-06-11 15:16:49,2025-06-11 16:04:13,47.850033,47.851418,-122.40609,-122.421364
329,-0.31023934,0.07598489,2025-06-11 16:10:51,2025-06-11 16:59:13,47.853107,47.85087,-122.42209,-122.43584
330,-0.3328522,0.092469916,2025-06-11 17:05:46,2025-06-11 17:56:40,47.853012,47.85037,-122.437225,-122.447334
331,-0.19754907,0.08762888,2025-06-11 18:03:30,2025-06-11 18:53:44,47.852222,47.851,-122.44767,-122.448715
332,-0.059343226,0.033734303,2025-06-11 19:00:45,2025-06-11 19:54:42,47.852856,47.8496,-122.44857,-122.4455
333,0.15598223,-0.036068287,2025-06-11 20:02:36,2025-06-11 20:55:39,47.85174,47.845016,-122.44427,-122.43645
334,0.25350296,-0.10246244,2025-06-11 21:03:11,2025-06-11 22:00:01,47.84658,47.843834,-122.43503,-122.43252
335,0.3779184,0.009440527,2025-06-11 22:07:07,2025-06-11 23:01:19,47.845493,47.848484,-122.43127,-122.4231
336,0.22605547,0.1327519,2025-06-11 23:08:33,2025-06-11 23:48:34,47.850082,47.8538,-122.42156,-122.4201
337,0.12925383,0.15788907,2025-06-11 23:57:08,2025-06-12 00:39:46,47.85486,47.85495,-122.4188,-122.412865
338,0.030041406,0.12662047,2025-06-12 00:46:13,2025-06-12 01:24:08,47.85581,47.855835,-122.41154,-122.4104
339,-0.002535811,0.085275434,2025-06-12 01:30:15,2025-06-12 02:10:36,47.856266,47.85545,-122.410645,-122.409035
340,-0.052180063,0.10674985,2025-06-12 02:16:24,2025-06-12 02:56:20,47.855934,47.8555,-122.40941,-122.40867
341,-0.030363254,0.08718216,2025-06-12 03:02:49,2025-06-12 03:46:31,47.85635,47.85525,-122.408966,-122.40577
342,-0.030751457,0.075508565,2025-06-12 03:52:51,2025-06-12 04:34:07,47.856705,47.8559,-122.40591,-122.40295
343,-0.06612498,0.061954558,2025-06-12 04:40:42,2025-06-12 05:23:10,47.858047,47.8567,-122.40295,-122.40152
344,-0.081171304,0.04103803,2025-06-12 05:29:36,2025-06-12 06:09:27,47.858913,47.857716,-122.40163,-122.40062
345,-0.106120795,0.01942218,2025-06-12 06:15:29,2025-06-12 06:55:49,47.859562,47.857983,-122.40141,-122.40127
346,-0.0439181,-0.01718604,2025-06-12 07:01:46,2025-06-12 07:41:07,47.85977,47.857483,-122.40179,-122.39913
347,0.02407296,-0.0017069759,2025-06-12 07:47:49,2025-06-12 08:26:04,47.85949,47.8576,-122.39777,-122.39343
348,0.06716226,-0.013422828,2025-06-12 08:32:18,2025-06-12 09:16:32,47.85914,47.85615,-122.39124,-122.38545
349,0.039512936,-0.027105423,2025-06-12 09:22:52,2025-06-12 10:08:17,47.857716,47.853367,-122.38297,-122.380264
350,0.026960243,-0.01490552,2025-06-12 10:15:14,2025-06-12 11:03:17,47.855125,47.8513,-122.37734,-122.37542
351,-0.01724579,-0.035714652,2025-06-12 11:09:55,2025-06-12 12:00:38,47.853027,47.84785,-122.37358,-122.3737
352,-0.036402944,-0.062335357,2025-06-12 12:07:18,2025-06-12 12:55:23,47.84856,47.844234,-122.374756,-122.372116
353,-0.035819724,-0.06347691,2025-06-12 13:02:33,2025-06-12 13:51:53,47.844826,47.843285,-122.37331,-122.369286
354,-0.13309051,-0.05337053,2025-06-12 13:58:44,2025-06-12 14:48:01,47.84342,47.843018,-122.37114,-122.38205
355,-0.15438291,0.002737306,2025-06-12 14:56:33,2025-06-12 15:48:36,47.84421,47.845833,-122.38229,-122.3949
356,-0.18375072,0.02522461,2025-06-12 15:55:52,2025-06-12 16:43:58,47.847973,47.848885,-122.39435,-122.4074
357,-0.22124176,0.06797934,2025-06-12 16:50:56,2025-06-12 17:36:17,47.85058,47.851368,-122.40708,-122.42032
358,-0.22231582,0.05284525,2025-06-12 17:43:03,2025-06-12 18:33:45,47.853596,47.851185,-122.42034,-122.4326
359,-0.1358668,0.0068634385,2025-06-12 18:40:29,2025-06-12 19:36:25,47.85388,47.848682,-122.433525,-122.43825
360,0.0021620279,-0.03474182,2025-06-12 19:43:59,2025-06-12 20:46:48,47.85128,47.845085,-122.43849,-122.437515
361,0.14019391,-0.105688624,2025-06-12 20:54:35,2025-06-12 21:49:39,47.846867,47.842968,-122.437,-122.43843
362,0.3043502,-0.08935133,2025-06-12 21:56:51,2025-06-12 22:43:19,47.844337,47.84342,-122.4381,-122.42122
363,0.27105695,0.0046717986,2025-06-12 22:50:16,2025-06-12 23:35:30,47.84507,47.846134,-122.42028,-122.40452
364,0.15892568,0.039954226,2025-06-12 23:42:09,2025-06-13 00:36:08,47.84691,47.84555,-122.40498,-122.39305
365,0.16767058,0.101837635,2025-06-13 00:43:06,2025-06-13 01:31:42,47.845646,47.8485,-122.39468,-122.38142
366,0.091662005,0.04778689,2025-06-13 01:38:47,2025-06-13 02:31:43,47.84864,47.846382,-122.38268,-122.37458
367,0.035444003,-0.006298141,2025-06-13 02:38:59,2025-06-13 03:15:26,47.845932,47.844284,-122.37529,-122.37133
368,0.037013136,-0.013167448,2025-06-13 03:21:35,2025-06-13 03:58:49,47.843742,47.844116,-122.37144,-122.36665
369,-0.019796591,0.018141719,2025-06-13 04:04:59,2025-06-13 04:41:02,47.84383,47.846382,-122.36779,-122.36655
370,-0.06108837,-0.07073927,2025-06-13 04:47:25,2025-06-13 05:22:39,47.84615,47.8436,-122.36802,-122.367
371,-0.059664927,-0.011333321,2025-06-13 05:28:33,2025-06-13 06:01:38,47.84342,47.844418,-122.36792,-122.36675
372,-0.0005167513,-0.0265246,2025-06-13 06:07:19,2025-06-13 06:42:31,47.844646,47.844616,-122.368034,-122.36463
373,0.0007605176,0.033418443,2025-06-13 06:48:37,2025-06-13 07:17:42,47.845222,47.846817,-122.36436,-122.36383
374,-0.05645285,-0.030209972,2025-06-13 07:23:46,2025-06-13 07:55:58,47.84746,47.84622,-122.363495,-122.36742
375,-0.019182736,-0.038887225,2025-06-13 08:02:03,2025-06-13 08:38:46,47.84659,47.84413,-122.36691,-122.36667
376,-0.051507566,0.03251224,2025-06-13 08:52:58,2025-06-13 09:25:53,47.844883,47.84755,-122.36652,-122.36919
377,0.0024823046,-0.057196826,2025-06-13 09:32:26,2025-06-13 10:08:26,47.847454,47.844666,-122.36953,-122.3673
378,0.029003154,-0.010003368,2025-06-13 10:14:43,2025-06-13 10:49:32,47.8438,47.8452,-122.368324,-122.36501
379,-0.03943119,0.026057323,2025-06-13 10:55:56,2025-06-13 11:27:50,47.84431,47.8463,-122.36594,-122.367584
380,-0.004180519,-0.03326762,2025-06-13 11:33:46,2025-06-13 12:09:04,47.845623,47.844017,-122.3689,-122.36647
381,0.023864064,0.0062111127,2025-06-13 12:18:29,2025-06-13 12:50:41,47.844173,47.845,-122.36808,-122.365265
382,-0.0448298,-0.015409831,2025-06-13 12:56:53,2025-06-13 13:30:19,47.845215,47.844418,-122.366066,-122.36975
383,0.022111418,-0.034246743,2025-06-13 13:36:11,2025-06-13 14:08:31,47.84485,47.843616,-122.37028,-122.366684
384,-0.008705853,0.011116909,2025-06-13 14:14:08,2025-06-13 14:48:49,47.84401,47.846035,-122.366714,-122.3667
385,-0.04009545,-0.101326615,2025-06-13 14:54:51,2025-06-13 15:27:12,47.846004,47.842117,-122.36677,-122.36757
386,-0.011783021,-0.027421445,2025-06-13 15:33:40,2025-06-13 16:09:25,47.842186,47.843468,-122.367516,-122.366936
387,-0.026797036,-0.04388979,2025-06-13 16:15:33,2025-06-13 16:48:40,47.843483,47.844616,-122.3665,-122.3665
388,-0.08372484,-0.03969032,2025-06-13 16:55:01,2025-06-13 17:29:08,47.84445,47.84598,-122.36594,-122.3688
